X,Y,ID,RISCHIO,icon_url
16.5503989563134,38.7423003405672,"0",PUNTO ATTENZIONE,./0.png
16.5471561683989,38.7437101894778,"0",PUNTO ATTENZIONE,./0.png
16.5427339149,38.7438820738334,"0",PUNTO ATTENZIONE,./0.png
16.5292577646476,38.7421365279029,"0",PUNTO ATTENZIONE,./0.png
16.5450497436704,38.7334950344278,"0",PUNTO ATTENZIONE,./0.png
16.146245740248,38.9767751247919,"0",PUNTO ATTENZIONE,./0.png
16.1487081068078,38.9775262388207,"0",PUNTO ATTENZIONE,./0.png
16.1504030619003,38.9777647697077,"0",PUNTO ATTENZIONE,./0.png
16.1480449597775,38.9713166108116,"0",PUNTO ATTENZIONE,./0.png
16.1490277813043,38.9716904578831,"0",PUNTO ATTENZIONE,./0.png
16.1508716757667,38.9724241023164,"0",PUNTO ATTENZIONE,./0.png
16.1556953532043,38.9746934063403,"0",PUNTO ATTENZIONE,./0.png
16.1553669606791,38.9765975942781,"0",PUNTO ATTENZIONE,./0.png
16.1567034302792,38.9776146417995,"0",PUNTO ATTENZIONE,./0.png
16.1590796842056,38.978914237155,"0",PUNTO ATTENZIONE,./0.png
16.1610202818576,38.9769421161323,"0",PUNTO ATTENZIONE,./0.png
16.1569712314512,38.9750424806194,"0",PUNTO ATTENZIONE,./0.png
16.1574880152941,38.9752297011166,"0",PUNTO ATTENZIONE,./0.png
16.154030152244,38.9796327700594,"0",PUNTO ATTENZIONE,./0.png
16.1576292510266,38.9831313219861,"0",PUNTO ATTENZIONE,./0.png
16.4846770864762,38.6511482277191,"0",PUNTO ATTENZIONE,./0.png
16.4850218097753,38.650276336947,"0",PUNTO ATTENZIONE,./0.png
16.4856622424169,38.6507572333158,"0",PUNTO ATTENZIONE,./0.png
16.4854178191752,38.6505346526262,"0",PUNTO ATTENZIONE,./0.png
16.4892438968606,38.6536030641843,"0",PUNTO ATTENZIONE,./0.png
16.4832153274575,38.6467575763685,"0",PUNTO ATTENZIONE,./0.png
16.504931419852,38.7384776002952,"0",PUNTO ATTENZIONE,./0.png
16.5048971760629,38.7387309307698,"0",PUNTO ATTENZIONE,./0.png
16.5037146084748,38.7407847635278,"0",PUNTO ATTENZIONE,./0.png
16.5242982607859,38.6667602352689,"0",PUNTO ATTENZIONE,./0.png
16.5249599694082,38.6665091671051,"0",PUNTO ATTENZIONE,./0.png
16.5196547065585,38.6673882585563,"0",PUNTO ATTENZIONE,./0.png
16.522983740811,38.667969206847,"0",PUNTO ATTENZIONE,./0.png
16.0009088004895,38.2796032965766,"0",PUNTO ATTENZIONE,./0.png
15.9366450373218,38.2514496151253,"0",PUNTO ATTENZIONE,./0.png
15.9137461194069,38.2331202238073,"0",PUNTO ATTENZIONE,./0.png
15.9166653329615,38.2374841887405,"0",PUNTO ATTENZIONE,./0.png
15.9168522492665,38.2369125487519,"0",PUNTO ATTENZIONE,./0.png
15.9169980749897,38.2362727502213,"0",PUNTO ATTENZIONE,./0.png
15.915134545382,38.2349675378601,"0",PUNTO ATTENZIONE,./0.png
15.9166170078787,38.2352410592426,"0",PUNTO ATTENZIONE,./0.png
16.2081306548135,38.211642325266,"0",PUNTO ATTENZIONE,./0.png
16.2070117051954,38.2123990757942,"0",PUNTO ATTENZIONE,./0.png
16.0731181323561,38.4013006637467,"0",PUNTO ATTENZIONE,./0.png
16.0756505578618,38.3996338295794,"0",PUNTO ATTENZIONE,./0.png
16.0813792037557,38.3976534067115,"0",PUNTO ATTENZIONE,./0.png
16.9630670354232,39.2166271251337,"0",PUNTO ATTENZIONE,./0.png
17.0177896654204,39.2141864295746,"0",PUNTO ATTENZIONE,./0.png
16.0069070452346,38.610686335891,"0",PUNTO ATTENZIONE,./0.png
16.0168352027581,38.6090542149572,"0",PUNTO ATTENZIONE,./0.png
15.9976970909499,38.5967541321353,"0",PUNTO ATTENZIONE,./0.png
16.0007907115755,38.5950604447683,"0",PUNTO ATTENZIONE,./0.png
16.0039338543204,38.5934181476917,"0",PUNTO ATTENZIONE,./0.png
16.2115641818738,38.629663171439,"0",PUNTO ATTENZIONE,./0.png
16.6313407383856,38.8617168701967,"0",PUNTO ATTENZIONE,./0.png
16.6486541334103,38.8502442279787,"0",PUNTO ATTENZIONE,./0.png
16.635456974833,38.8682796913157,"0",PUNTO ATTENZIONE,./0.png
16.6348010492136,38.8742723418914,"0",PUNTO ATTENZIONE,./0.png
16.6272978458017,38.8874795683029,"0",PUNTO ATTENZIONE,./0.png
16.6259998826764,38.8970930481759,"0",PUNTO ATTENZIONE,./0.png
16.6261058356875,38.8984491243723,"0",PUNTO ATTENZIONE,./0.png
16.4547674800835,40.0413976024926,"0",PUNTO ATTENZIONE,./0.png
15.662175974829,38.1228961127202,"0",PUNTO ATTENZIONE,./0.png
16.4089326337613,38.9055683806201,"0",PUNTO ATTENZIONE,./0.png
16.3810161260203,38.8748110137143,"0",PUNTO ATTENZIONE,./0.png
16.385678022263,38.8747033481527,"0",PUNTO ATTENZIONE,./0.png
16.3385610295106,38.8858622150121,"0",PUNTO ATTENZIONE,./0.png
16.3421551171466,38.8715392396837,"0",PUNTO ATTENZIONE,./0.png
16.3020880957947,38.8859030434571,"0",PUNTO ATTENZIONE,./0.png
16.3375182397147,38.8456507739235,"0",PUNTO ATTENZIONE,./0.png
16.3413597511879,38.8458105948418,"0",PUNTO ATTENZIONE,./0.png
16.0497438539295,39.3013403393642,"0",PUNTO ATTENZIONE,./0.png
16.0511267846508,39.3016740671443,"0",PUNTO ATTENZIONE,./0.png
16.1845316534344,38.6078269159887,"0",PUNTO ATTENZIONE,./0.png
16.1543810456342,38.6734578466057,"0",PUNTO ATTENZIONE,./0.png
16.1585072268661,38.6236277851435,"0",PUNTO ATTENZIONE,./0.png
16.1671932048043,38.632848000946,"0",PUNTO ATTENZIONE,./0.png
16.1676339880577,38.5792788711521,"0",PUNTO ATTENZIONE,./0.png
16.2196335976602,38.5874063077228,"0",PUNTO ATTENZIONE,./0.png
16.2363601295889,38.5666635197139,"0",PUNTO ATTENZIONE,./0.png
15.8883435668613,37.9286064049544,"0",PUNTO ATTENZIONE,./0.png
15.8903942920176,37.9729101671121,"0",PUNTO ATTENZIONE,./0.png
15.8788723027488,37.9866658105832,"0",PUNTO ATTENZIONE,./0.png
15.8679320151688,37.9297948052887,"0",PUNTO ATTENZIONE,./0.png
15.8714277348509,37.929858897864,"0",PUNTO ATTENZIONE,./0.png
15.8710935448574,37.9280398152407,"0",PUNTO ATTENZIONE,./0.png
15.8733476907099,37.9930303110098,"0",PUNTO ATTENZIONE,./0.png
15.8703564651922,38.0024157142583,"0",PUNTO ATTENZIONE,./0.png
15.8647916627513,38.0012502213086,"0",PUNTO ATTENZIONE,./0.png
16.0631873262031,38.3429544172113,"0",PUNTO ATTENZIONE,./0.png
16.0656406532865,38.3980555196303,"0",PUNTO ATTENZIONE,./0.png
16.0423084171017,38.4413635976869,"0",PUNTO ATTENZIONE,./0.png
16.0759486796927,38.3881731383407,"0",PUNTO ATTENZIONE,./0.png
16.252513076245,39.3278982338822,"0",PUNTO ATTENZIONE,./0.png
16.2416320273079,39.3182160775619,"0",PUNTO ATTENZIONE,./0.png
16.2365352817556,39.3141134898868,"0",PUNTO ATTENZIONE,./0.png
17.0521511406266,39.4383366897358,"0",PUNTO ATTENZIONE,./0.png
16.0429785384318,38.6139943713934,"0",PUNTO ATTENZIONE,./0.png
16.0327364932518,38.6154984968333,"0",PUNTO ATTENZIONE,./0.png
16.0327364932518,38.6154984968333,"0",PUNTO ATTENZIONE,./0.png
16.2489733955361,38.9131391648371,"0",PUNTO ATTENZIONE,./0.png
16.2884707136081,38.8989104268808,"0",PUNTO ATTENZIONE,./0.png
16.2843028476383,38.8953190683034,"0",PUNTO ATTENZIONE,./0.png
16.2991619009677,38.8478365000344,"0",PUNTO ATTENZIONE,./0.png
16.2854821968473,38.8257797119452,"0",PUNTO ATTENZIONE,./0.png
16.3810671622165,38.6614792047194,"0",PUNTO ATTENZIONE,./0.png
16.5199407280444,38.9004905411992,"0",PUNTO ATTENZIONE,./0.png
16.5157154253096,38.9031670997234,"0",PUNTO ATTENZIONE,./0.png
16.514703230224,38.9019295184698,"0",PUNTO ATTENZIONE,./0.png
16.5080981607925,38.9028087307031,"0",PUNTO ATTENZIONE,./0.png
16.6395444828063,38.9004767041467,"0",PUNTO ATTENZIONE,./0.png
16.6685339608743,38.8531493139072,"0",PUNTO ATTENZIONE,./0.png
16.6868554282351,38.8677475220831,"0",PUNTO ATTENZIONE,./0.png
16.7051820572955,38.8768887246582,"0",PUNTO ATTENZIONE,./0.png
16.145665649661,38.4416254995755,"0",PUNTO ATTENZIONE,./0.png
16.2795807963773,38.3295571279444,"0",PUNTO ATTENZIONE,./0.png
16.2848691307906,38.3404362986311,"0",PUNTO ATTENZIONE,./0.png
16.2810518580495,38.354190397312,"0",PUNTO ATTENZIONE,./0.png
15.8373062676067,38.0709395183562,"0",PUNTO ATTENZIONE,./0.png
15.9358801531722,38.2521443822682,"0",PUNTO ATTENZIONE,./0.png
15.9338904216221,38.248399834333,"0",PUNTO ATTENZIONE,./0.png
15.9307457109175,38.2395841642705,"0",PUNTO ATTENZIONE,./0.png
15.899090678307,38.2678484635207,"0",PUNTO ATTENZIONE,./0.png
15.9188683893017,38.2621881875417,"0",PUNTO ATTENZIONE,./0.png
16.0613409888349,38.5050028888071,"0",PUNTO ATTENZIONE,./0.png
15.8571830449163,38.3657223127748,"0",PUNTO ATTENZIONE,./0.png
15.867622352823,38.3994662624736,"0",PUNTO ATTENZIONE,./0.png
15.7363830331264,38.2106115457134,"0",PUNTO ATTENZIONE,./0.png
15.6347331956766,38.2193768862766,"0",PUNTO ATTENZIONE,./0.png
15.6343652529316,38.2225227620882,"0",PUNTO ATTENZIONE,./0.png
15.6742328035422,38.2402679579895,"0",PUNTO ATTENZIONE,./0.png
15.6865870600046,38.246883416048,"0",PUNTO ATTENZIONE,./0.png
15.7435484501958,37.9310758864835,"0",PUNTO ATTENZIONE,./0.png
15.7591426823274,37.9243583795943,"0",PUNTO ATTENZIONE,./0.png
15.7592849906515,37.9254788786535,"0",PUNTO ATTENZIONE,./0.png
15.6557361849953,37.9826523532339,"0",PUNTO ATTENZIONE,./0.png
16.0426619654283,38.2239580482107,"0",PUNTO ATTENZIONE,./0.png
16.0429766912634,38.2204280522636,"0",PUNTO ATTENZIONE,./0.png
16.0430225648071,38.2226974473298,"0",PUNTO ATTENZIONE,./0.png
16.2222234213867,38.3027588150497,"0",PUNTO ATTENZIONE,./0.png
16.228732407491,38.3018197099317,"0",PUNTO ATTENZIONE,./0.png
16.1916732102505,38.1792175042401,"0",PUNTO ATTENZIONE,./0.png
16.1999115182296,38.1722816989928,"0",PUNTO ATTENZIONE,./0.png
16.2011898607459,38.1714324699576,"0",PUNTO ATTENZIONE,./0.png
16.202575623915,38.1710785961242,"0",PUNTO ATTENZIONE,./0.png
16.3299601480424,39.2309333247857,"0",PUNTO ATTENZIONE,./0.png
16.1706727396275,38.2536738062981,"0",PUNTO ATTENZIONE,./0.png
16.1296577382691,38.2460657956333,"0",PUNTO ATTENZIONE,./0.png
16.0997005333676,38.2395819976741,"0",PUNTO ATTENZIONE,./0.png
16.2360402410122,38.2051007973482,"0",PUNTO ATTENZIONE,./0.png
16.2308512685904,38.200318072946,"0",PUNTO ATTENZIONE,./0.png
16.0623650655648,38.0607101269857,"0",PUNTO ATTENZIONE,./0.png
15.9771388252179,38.3094009138954,"0",PUNTO ATTENZIONE,./0.png
16.294581012497,39.8177330560402,"0",PUNTO ATTENZIONE,./0.png
